1.535.128.731;[sample number];[timestamp per row];[timestamp from unix to excel friendly with timezone offset];[second];[binomial];[label];;FECHA Y HORA INICIAL;;
4;;;;;;;;11:38:51;;
5.699.491;5501;1535130106,25;12:01:46,25;1375,25;0;nonseizure;;;;
5.696.929;5502;1535130106,50;12:01:46,50;1375,5;0;nonseizure;;;;
5.693.087;5503;1535130106,75;12:01:46,75;1375,75;0;nonseizure;;;;
5.687.964;5504;1535130107,00;12:01:47,00;1376;0;nonseizure;;;;
5.684.122;5505;1535130107,25;12:01:47,25;1376,25;0;nonseizure;;;;
5.668.752;5506;1535130107,50;12:01:47,50;1376,5;0;nonseizure;;;;
5.654.664;5507;1535130107,75;12:01:47,75;1376,75;0;nonseizure;;;;
5.636.733;5508;1535130108,00;12:01:48,00;1377;0;nonseizure;;;;
5.614.959;5509;1535130108,25;12:01:48,25;1377,25;0;nonseizure;;;;
5.609.836;5510;1535130108,50;12:01:48,50;1377,5;0;nonseizure;;;;
5.591.905;5511;1535130108,75;12:01:48,75;1377,75;0;nonseizure;;;;
5.585.501;5512;1535130109,00;12:01:49,00;1378;0;nonseizure;;;;
5.579.097;5513;1535130109,25;12:01:49,25;1378,25;0;nonseizure;;;;
5.563.727;5514;1535130109,50;12:01:49,50;1378,5;0;nonseizure;;;;
5.547.077;5515;1535130109,75;12:01:49,75;1378,75;0;nonseizure;;;;
5.532.989;5516;1535130110,00;12:01:50,00;1379;0;nonseizure;;;;
5.526.584;5517;1535130110,25;12:01:50,25;1379,25;0;nonseizure;;;;
5.517.619;5518;1535130110,50;12:01:50,50;1379,5;0;nonseizure;;;;
5.497.126;5519;1535130110,75;12:01:50,75;1379,75;0;nonseizure;;;;
5.492.003;5520;1535130111,00;12:01:51,00;1380;0;nonseizure;;;;
5.488.161;5521;1535130111,25;12:01:51,25;1380,25;0;nonseizure;;;;
5.490.722;5522;1535130111,50;12:01:51,50;1380,5;0;nonseizure;;;;
5.483.037;5523;1535130111,75;12:01:51,75;1380,75;0;nonseizure;;;;
5.512.496;5524;1535130112,00;12:01:52,00;1381;0;nonseizure;;;;
5.588.062;5525;1535130112,25;12:01:52,25;1381,25;0;nonseizure;;;;
5.655.944;5526;1535130112,50;12:01:52,50;1381,5;0;nonseizure;;;;
5.717.422;5527;1535130112,75;12:01:52,75;1381,75;0;nonseizure;;;;
5.744.319;5528;1535130113,00;12:01:53,00;1382;0;nonseizure;;;;
5.739.196;5529;1535130113,25;12:01:53,25;1382,25;0;nonseizure;;;;
5.716.141;5530;1535130113,50;12:01:53,50;1382,5;0;nonseizure;;;;
5.682.841;5531;1535130113,75;12:01:53,75;1382,75;0;nonseizure;;;;
5.649.540;5532;1535130114,00;12:01:54,00;1383;0;nonseizure;;;;
5.614.959;5533;1535130114,25;12:01:54,25;1383,25;0;nonseizure;;;;
5.597.028;5534;1535130114,50;12:01:54,50;1383,5;0;nonseizure;;;;
5.608.555;5535;1535130114,75;12:01:54,75;1383,75;0;nonseizure;;;;
5.654.664;5536;1535130115,00;12:01:55,00;1384;0;nonseizure;;;;
5.677.718;5537;1535130115,25;12:01:55,25;1384,25;0;nonseizure;;;;
5.703.333;5538;1535130115,50;12:01:55,50;1384,5;0;nonseizure;;;;
5.698.210;5539;1535130115,75;12:01:55,75;1384,75;0;nonseizure;;;;
5.686.683;5540;1535130116,00;12:01:56,00;1385;0;nonseizure;;;;
5.682.841;5541;1535130116,25;12:01:56,25;1385,25;0;nonseizure;;;;
5.676.437;5542;1535130116,50;12:01:56,50;1385,5;0;nonseizure;;;;
5.676.437;5543;1535130116,75;12:01:56,75;1385,75;0;nonseizure;;;;
5.682.841;5544;1535130117,00;12:01:57,00;1386;0;nonseizure;;;;
5.677.718;5545;1535130117,25;12:01:57,25;1386,25;0;nonseizure;;;;
5.664.910;5546;1535130117,50;12:01:57,50;1386,5;0;nonseizure;;;;
5.657.225;5547;1535130117,75;12:01:57,75;1386,75;0;nonseizure;;;;
5.632.890;5548;1535130118,00;12:01:58,00;1387;0;nonseizure;;;;
5.611.116;5549;1535130118,25;12:01:58,25;1387,25;0;nonseizure;;;;
5.590.624;5550;1535130118,50;12:01:58,50;1387,5;0;nonseizure;;;;
5.570.131;5551;1535130118,75;12:01:58,75;1387,75;0;nonseizure;;;;
5.553.481;5552;1535130119,00;12:01:59,00;1388;0;nonseizure;;;;
5.540.673;5553;1535130119,25;12:01:59,25;1388,25;0;nonseizure;;;;
5.541.954;5554;1535130119,50;12:01:59,50;1388,5;0;nonseizure;;;;
5.635.452;5555;1535130119,75;12:01:59,75;1388,75;0;nonseizure;;;;
5.882.644;5556;1535130120,00;12:02:00,00;1389;0;nonseizure;;;;
6.273.286;5557;1535130120,25;12:02:00,25;1389,25;0;nonseizure;;;;
6.562.745;5558;1535130120,50;12:02:00,50;1389,5;0;nonseizure;;;;
6.890.056;5559;1535130120,75;12:02:00,75;1389,75;0;nonseizure;;;;
6.995.080;5560;1535130121,00;12:02:01,00;1390;0;nonseizure;;;;
7.072.661;5561;1535130121,25;12:02:01,25;1390,25;0;nonseizure;;;;
7.048.326;5562;1535130121,50;12:02:01,50;1390,5;0;nonseizure;;;;
6.975.321;5563;1535130121,75;12:02:01,75;1390,75;0;nonseizure;;;;
6.874.139;5564;1535130122,00;12:02:02,00;1391;0;nonseizure;;;;
6.779.360;5565;1535130122,25;12:02:02,25;1391,25;0;nonseizure;;;;
6.697.390;5566;1535130122,50;12:02:02,50;1391,5;0;nonseizure;;;;
6.634.631;5567;1535130122,75;12:02:02,75;1391,75;0;nonseizure;;;;
6.589.803;5568;1535130123,00;12:02:03,00;1392;0;nonseizure;;;;
6.553.941;5569;1535130123,25;12:02:03,25;1392,25;0;nonseizure;;;;
6.498.867;5570;1535130123,50;12:02:03,50;1392,5;0;nonseizure;;;;
6.460.443;5571;1535130123,75;12:02:03,75;1392,75;0;nonseizure;;;;
6.410.492;5572;1535130124,00;12:02:04,00;1393;0;nonseizure;;;;
6.381.582;5573;1535130124,25;12:02:04,25;1393,25;0;nonseizure;;;;
6.367.493;5574;1535130124,50;12:02:04,50;1393,5;0;nonseizure;;;;
6.347.000;5575;1535130124,75;12:02:04,75;1393,75;0;nonseizure;;;;
6.336.754;5576;1535130125,00;12:02:05,00;1394;0;nonseizure;;;;
6.293.207;5577;1535130125,25;12:02:05,25;1394,25;0;nonseizure;;;;
6.284.241;5578;1535130125,50;12:02:05,50;1394,5;0;nonseizure;;;;
6.270.153;5579;1535130125,75;12:02:05,75;1394,75;0;nonseizure;;;;
6.249.660;5580;1535130126,00;12:02:06,00;1395;0;nonseizure;;;;
6.221.483;5581;1535130126,25;12:02:06,25;1395,25;0;nonseizure;;;;
6.206.113;5582;1535130126,50;12:02:06,50;1395,5;0;nonseizure;;;;
6.190.743;5583;1535130126,75;12:02:06,75;1395,75;0;nonseizure;;;;
6.172.812;5584;1535130127,00;12:02:07,00;1396;0;nonseizure;;;;
6.147.197;5585;1535130127,25;12:02:07,25;1396,25;0;nonseizure;;;;
6.134.389;5586;1535130127,50;12:02:07,50;1396,5;0;nonseizure;;;;
6.121.581;5587;1535130127,75;12:02:07,75;1396,75;0;nonseizure;;;;
6.102.369;5588;1535130128,00;12:02:08,00;1397;0;nonseizure;;;;
6.085.719;5589;1535130128,25;12:02:08,25;1397,25;0;nonseizure;;;;
6.072.911;5590;1535130128,50;12:02:08,50;1397,5;0;nonseizure;;;;
6.063.945;5591;1535130128,75;12:02:08,75;1397,75;0;nonseizure;;;;
6.049.857;5592;1535130129,00;12:02:09,00;1398;0;nonseizure;;;;
6.029.364;5593;1535130129,25;12:02:09,25;1398,25;0;nonseizure;;;;
6.021.679;5594;1535130129,50;12:02:09,50;1398,5;0;nonseizure;;;;
6.008.871;5595;1535130129,75;12:02:09,75;1398,75;0;nonseizure;;;;
6.007.590;5596;1535130130,00;12:02:10,00;1399;0;nonseizure;;;;
6.043.453;5597;1535130130,25;12:02:10,25;1399,25;0;nonseizure;;;;
6.085.719;5598;1535130130,50;12:02:10,50;1399,5;0;nonseizure;;;;
6.120.300;5599;1535130130,75;12:02:10,75;1399,75;0;nonseizure;;;;
6.131.827;5600;1535130131,00;12:02:11,00;1400;0;nonseizure;;;;
6.117.739;5601;1535130131,25;12:02:11,25;1400,25;0;nonseizure;;;;
6.131.827;5602;1535130131,50;12:02:11,50;1400,5;0;nonseizure;;;;
6.088.280;5603;1535130131,75;12:02:11,75;1400,75;0;nonseizure;;;;
6.075.472;5604;1535130132,00;12:02:12,00;1401;0;nonseizure;;;;
6.113.896;5605;1535130132,25;12:02:12,25;1401,25;0;nonseizure;;;;
6.207.394;5606;1535130132,50;12:02:12,50;1401,5;0;nonseizure;;;;
6.298.330;5607;1535130132,75;12:02:12,75;1401,75;0;nonseizure;;;;
6.370.054;5608;1535130133,00;12:02:13,00;1402;0;nonseizure;;;;
6.413.601;5609;1535130133,25;12:02:13,25;1402,25;0;nonseizure;;;;
6.396.951;5610;1535130133,50;12:02:13,50;1402,5;0;nonseizure;;;;
6.363.650;5611;1535130133,75;12:02:13,75;1402,75;0;nonseizure;;;;
6.321.384;5612;1535130134,00;12:02:14,00;1403;0;nonseizure;;;;
6.271.433;5613;1535130134,25;12:02:14,25;1403,25;0;nonseizure;;;;
6.221.483;5614;1535130134,50;12:02:14,50;1403,5;0;nonseizure;;;;
6.186.901;5615;1535130134,75;12:02:14,75;1403,75;0;nonseizure;;;;
6.167.689;5616;1535130135,00;12:02:15,00;1404;0;nonseizure;;;;
6.147.197;5617;1535130135,25;12:02:15,25;1404,25;0;nonseizure;;;;
6.130.547;5618;1535130135,50;12:02:15,50;1404,5;0;nonseizure;;;;
6.125.423;5619;1535130135,75;12:02:15,75;1404,75;0;nonseizure;;;;
6.103.650;5620;1535130136,00;12:02:16,00;1405;0;nonseizure;;;;
6.084.438;5621;1535130136,25;12:02:16,25;1405,25;0;nonseizure;;;;
6.066.507;5622;1535130136,50;12:02:16,50;1405,5;0;nonseizure;;;;
6.057.541;5623;1535130136,75;12:02:16,75;1405,75;0;nonseizure;;;;
6.054.980;5624;1535130137,00;12:02:17,00;1406;0;nonseizure;;;;
6.057.541;5625;1535130137,25;12:02:17,25;1406,25;0;nonseizure;;;;
6.061.384;5626;1535130137,50;12:02:17,50;1406,5;0;nonseizure;;;;
6.052.418;5627;1535130137,75;12:02:17,75;1406,75;0;nonseizure;;;;
6.046.014;5628;1535130138,00;12:02:18,00;1407;0;nonseizure;;;;
6.021.679;5629;1535130138,25;12:02:18,25;1407,25;0;nonseizure;;;;
6.001.186;5630;1535130138,50;12:02:18,50;1407,5;0;nonseizure;;;;
5.987.098;5631;1535130138,75;12:02:18,75;1407,75;0;nonseizure;;;;
5.964.044;5632;1535130139,00;12:02:19,00;1408;0;nonseizure;;;;
5.994.782;5633;1535130139,25;12:02:19,25;1408,25;0;nonseizure;;;;
6.107.492;5634;1535130139,50;12:02:19,50;1408,5;0;nonseizure;;;;
6.380.301;5635;1535130139,75;12:02:19,75;1408,75;0;nonseizure;;;;
6.713.306;5636;1535130140,00;12:02:20,00;1409;0;nonseizure;;;;
6.960.499;5637;1535130140,25;12:02:20,25;1409,25;0;nonseizure;;;;
7.170.002;5638;1535130140,50;12:02:20,50;1409,5;0;nonseizure;;;;
7.246.849;5639;1535130140,75;12:02:20,75;1409,75;0;nonseizure;;;;
7.218.672;5640;1535130141,00;12:02:21,00;1410;0;nonseizure;;;;
7.123.893;5641;1535130141,25;12:02:21,25;1410,25;0;nonseizure;;;;
7.029.115;5642;1535130141,50;12:02:21,50;1410,5;0;nonseizure;;;;
6.942.021;5643;1535130141,75;12:02:21,75;1410,75;0;nonseizure;;;;
6.851.085;5644;1535130142,00;12:02:22,00;1411;0;nonseizure;;;;
6.774.237;5645;1535130142,25;12:02:22,25;1411,25;0;nonseizure;;;;
6.708.917;5646;1535130142,50;12:02:22,50;1411,5;0;nonseizure;;;;
6.652.562;5647;1535130142,75;12:02:22,75;1411,75;0;nonseizure;;;;
6.615.419;5648;1535130143,00;12:02:23,00;1412;0;nonseizure;;;;
6.575.715;5649;1535130143,25;12:02:23,25;1412,25;0;nonseizure;;;;
6.544.975;5650;1535130143,50;12:02:23,50;1412,5;0;nonseizure;;;;
6.514.236;5651;1535130143,75;12:02:23,75;1412,75;0;nonseizure;;;;
6.482.217;5652;1535130144,00;12:02:24,00;1413;0;nonseizure;;;;
6.441.231;5653;1535130144,25;12:02:24,25;1413,25;0;nonseizure;;;;
6.423.848;5654;1535130144,50;12:02:24,50;1413,5;0;nonseizure;;;;
6.408.478;5655;1535130144,75;12:02:24,75;1413,75;0;nonseizure;;;;
6.414.882;5656;1535130145,00;12:02:25,00;1414;0;nonseizure;;;;
6.435.375;5657;1535130145,25;12:02:25,25;1414,25;0;nonseizure;;;;
6.460.990;5658;1535130145,50;12:02:25,50;1414,5;0;nonseizure;;;;
6.481.483;5659;1535130145,75;12:02:25,75;1414,75;0;nonseizure;;;;
6.468.675;5660;1535130146,00;12:02:26,00;1415;0;nonseizure;;;;
6.463.552;5661;1535130146,25;12:02:26,25;1415,25;0;nonseizure;;;;
6.427.690;5662;1535130146,50;12:02:26,50;1415,5;0;nonseizure;;;;
6.394.390;5663;1535130146,75;12:02:26,75;1415,75;0;nonseizure;;;;
6.372.616;5664;1535130147,00;12:02:27,00;1416;0;nonseizure;;;;
6.350.842;5665;1535130147,25;12:02:27,25;1416,25;0;nonseizure;;;;
6.331.631;5666;1535130147,50;12:02:27,50;1416,5;0;nonseizure;;;;
6.312.419;5667;1535130147,75;12:02:27,75;1416,75;0;nonseizure;;;;
6.295.769;5668;1535130148,00;12:02:28,00;1417;0;nonseizure;;;;
6.267.591;5669;1535130148,25;12:02:28,25;1417,25;0;nonseizure;;;;
6.254.783;5670;1535130148,50;12:02:28,50;1417,5;0;nonseizure;;;;
6.256.064;5671;1535130148,75;12:02:28,75;1417,75;0;nonseizure;;;;
6.332.911;5672;1535130149,00;12:02:29,00;1418;0;nonseizure;;;;
6.504.538;5673;1535130149,25;12:02:29,25;1418,25;0;nonseizure;;;;
6.746.607;5674;1535130149,50;12:02:29,50;1418,5;0;nonseizure;;;;
6.942.568;5675;1535130149,75;12:02:29,75;1418,75;0;nonseizure;;;;
7.122.612;5676;1535130150,00;12:02:30,00;1419;0;nonseizure;;;;
7.172.563;5677;1535130150,25;12:02:30,25;1419,25;0;nonseizure;;;;
7.145.667;5678;1535130150,50;12:02:30,50;1419,5;0;nonseizure;;;;
7.070.100;5679;1535130150,75;12:02:30,75;1419,75;0;nonseizure;;;;
6.986.848;5680;1535130151,00;12:02:31,00;1420;0;nonseizure;;;;
6.895.912;5681;1535130151,25;12:02:31,25;1420,25;0;nonseizure;;;;
6.848.523;5682;1535130151,50;12:02:31,50;1420,5;0;nonseizure;;;;
6.783.203;5683;1535130151,75;12:02:31,75;1420,75;0;nonseizure;;;;
6.725.567;5684;1535130152,00;12:02:32,00;1421;0;nonseizure;;;;
6.679.459;5685;1535130152,25;12:02:32,25;1421,25;0;nonseizure;;;;
6.641.035;5686;1535130152,50;12:02:32,50;1421,5;0;nonseizure;;;;
6.602.611;5687;1535130152,75;12:02:32,75;1421,75;0;nonseizure;;;;
6.576.995;5688;1535130153,00;12:02:33,00;1422;0;nonseizure;;;;
6.547.537;5689;1535130153,25;12:02:33,25;1422,25;0;nonseizure;;;;
6.528.325;5690;1535130153,50;12:02:33,50;1422,5;0;nonseizure;;;;
6.500.148;5691;1535130153,75;12:02:33,75;1422,75;0;nonseizure;;;;
6.484.778;5692;1535130154,00;12:02:34,00;1423;0;nonseizure;;;;
6.465.567;5693;1535130154,25;12:02:34,25;1423,25;0;nonseizure;;;;
6.445.074;5694;1535130154,50;12:02:34,50;1423,5;0;nonseizure;;;;
6.423.300;5695;1535130154,75;12:02:34,75;1423,75;0;nonseizure;;;;
6.411.040;5696;1535130155,00;12:02:35,00;1424;0;nonseizure;;;;
6.385.424;5697;1535130155,25;12:02:35,25;1424,25;0;nonseizure;;;;
6.372.616;5698;1535130155,50;12:02:35,50;1424,5;0;nonseizure;;;;
6.357.246;5699;1535130155,75;12:02:35,75;1424,75;0;nonseizure;;;;
6.331.631;5700;1535130156,00;12:02:36,00;1425;0;nonseizure;;;;
6.321.384;5701;1535130156,25;12:02:36,25;1425,25;0;nonseizure;;;;
6.303.453;5702;1535130156,50;12:02:36,50;1425,5;0;nonseizure;;;;
6.288.084;5703;1535130156,75;12:02:36,75;1425,75;0;nonseizure;;;;
6.267.591;5704;1535130157,00;12:02:37,00;1426;0;nonseizure;;;;
6.241.975;5705;1535130157,25;12:02:37,25;1426,25;0;nonseizure;;;;
6.222.764;5706;1535130157,50;12:02:37,50;1426,5;0;nonseizure;;;;
6.215.079;5707;1535130157,75;12:02:37,75;1426,75;0;nonseizure;;;;
6.206.113;5708;1535130158,00;12:02:38,00;1427;0;nonseizure;;;;
6.181.778;5709;1535130158,25;12:02:38,25;1427,25;0;nonseizure;;;;
6.167.689;5710;1535130158,50;12:02:38,50;1427,5;0;nonseizure;;;;
6.153.601;5711;1535130158,75;12:02:38,75;1427,75;0;nonseizure;;;;
6.149.758;5712;1535130159,00;12:02:39,00;1428;0;nonseizure;;;;
6.147.197;5713;1535130159,25;12:02:39,25;1428,25;0;nonseizure;;;;
6.129.266;5714;1535130159,50;12:02:39,50;1428,5;0;nonseizure;;;;
6.110.054;5715;1535130159,75;12:02:39,75;1428,75;0;nonseizure;;;;
6.111.335;5716;1535130160,00;12:02:40,00;1429;0;nonseizure;;;;
6.090.842;5717;1535130160,25;12:02:40,25;1429,25;0;nonseizure;;;;
6.071.630;5718;1535130160,50;12:02:40,50;1429,5;0;nonseizure;;;;
6.057.541;5719;1535130160,75;12:02:40,75;1429,75;0;nonseizure;;;;
6.044.734;5720;1535130161,00;12:02:41,00;1430;0;nonseizure;;;;
6.030.645;5721;1535130161,25;12:02:41,25;1430,25;0;nonseizure;;;;
6.020.399;5722;1535130161,50;12:02:41,50;1430,5;0;nonseizure;;;;
6.017.837;5723;1535130161,75;12:02:41,75;1430,75;0;nonseizure;;;;
6.002.467;5724;1535130162,00;12:02:42,00;1431;0;nonseizure;;;;
5.992.221;5725;1535130162,25;12:02:42,25;1431,25;0;nonseizure;;;;
5.987.098;5726;1535130162,50;12:02:42,50;1431,5;0;nonseizure;;;;
5.965.324;5727;1535130162,75;12:02:42,75;1431,75;0;nonseizure;;;;
5.958.920;5728;1535130163,00;12:02:43,00;1432;0;nonseizure;;;;
5.943.551;5729;1535130163,25;12:02:43,25;1432,25;0;nonseizure;;;;
5.929.462;5730;1535130163,50;12:02:43,50;1432,5;0;nonseizure;;;;
5.924.911;5731;1535130163,75;12:02:43,75;1432,75;0;nonseizure;;;;
5.918.507;5732;1535130164,00;12:02:44,00;1433;0;nonseizure;;;;
5.903.137;5733;1535130164,25;12:02:44,25;1433,25;0;nonseizure;;;;
5.900.575;5734;1535130164,50;12:02:44,50;1433,5;0;nonseizure;;;;
5.889.048;5735;1535130164,75;12:02:44,75;1433,75;0;nonseizure;;;;
5.878.802;5736;1535130165,00;12:02:45,00;1434;0;nonseizure;;;;
5.881.363;5737;1535130165,25;12:02:45,25;1434,25;0;nonseizure;;;;
5.883.925;5738;1535130165,50;12:02:45,50;1434,5;0;nonseizure;;;;
5.882.644;5739;1535130165,75;12:02:45,75;1434,75;0;nonseizure;;;;
5.878.802;5740;1535130166,00;12:02:46,00;1435;0;nonseizure;;;;
5.868.556;5741;1535130166,25;12:02:46,25;1435,25;0;nonseizure;;;;
5.864.713;5742;1535130166,50;12:02:46,50;1435,5;0;nonseizure;;;;
5.854.467;5743;1535130166,75;12:02:46,75;1435,75;0;nonseizure;;;;
5.841.659;5744;1535130167,00;12:02:47,00;1436;0;nonseizure;;;;
5.825.009;5745;1535130167,25;12:02:47,25;1436,25;0;nonseizure;;;;
5.818.605;5746;1535130167,50;12:02:47,50;1436,5;0;nonseizure;;;;
5.807.077;5747;1535130167,75;12:02:47,75;1436,75;0;nonseizure;;;;
5.796.831;5748;1535130168,00;12:02:48,00;1437;0;nonseizure;;;;
5.777.619;5749;1535130168,25;12:02:48,25;1437,25;0;nonseizure;;;;
5.775.058;5750;1535130168,50;12:02:48,50;1437,5;0;nonseizure;;;;
5.767.373;5751;1535130168,75;12:02:48,75;1437,75;0;nonseizure;;;;
5.760.969;5752;1535130169,00;12:02:49,00;1438;0;nonseizure;;;;
5.750.723;5753;1535130169,25;12:02:49,25;1438,25;0;nonseizure;;;;
5.741.757;5754;1535130169,50;12:02:49,50;1438,5;0;nonseizure;;;;
5.732.792;5755;1535130169,75;12:02:49,75;1438,75;0;nonseizure;;;;
5.728.950;5756;1535130170,00;12:02:50,00;1439;0;nonseizure;;;;
5.712.299;5757;1535130170,25;12:02:50,25;1439,25;0;nonseizure;;;;
5.725.107;5758;1535130170,50;12:02:50,50;1439,5;0;nonseizure;;;;
5.746.881;5759;1535130170,75;12:02:50,75;1439,75;0;nonseizure;;;;
5.763.531;5760;1535130171,00;12:02:51,00;1440;0;nonseizure;;;;
5.771.215;5761;1535130171,25;12:02:51,25;1440,25;0;nonseizure;;;;
5.790.427;5762;1535130171,50;12:02:51,50;1440,5;0;nonseizure;;;;
5.777.619;5763;1535130171,75;12:02:51,75;1440,75;0;nonseizure;;;;
5.760.969;5764;1535130172,00;12:02:52,00;1441;0;nonseizure;;;;
5.741.757;5765;1535130172,25;12:02:52,25;1441,25;0;nonseizure;;;;
5.768.654;5766;1535130172,50;12:02:52,50;1441,5;0;nonseizure;;;;
5.840.378;5767;1535130172,75;12:02:52,75;1441,75;0;nonseizure;;;;
5.945.403;5768;1535130173,00;12:02:53,00;1442;0;nonseizure;;;;
6.040.182;5769;1535130173,25;12:02:53,25;1442,25;0;nonseizure;;;;
6.106.783;5770;1535130173,50;12:02:53,50;1442,5;0;nonseizure;;;;
6.131.118;5771;1535130173,75;12:02:53,75;1442,75;0;nonseizure;;;;
6.113.187;5772;1535130174,00;12:02:54,00;1443;0;nonseizure;;;;
6.083.728;5773;1535130174,25;12:02:54,25;1443,25;0;nonseizure;;;;
6.068.359;5774;1535130174,50;12:02:54,50;1443,5;0;nonseizure;;;;
6.044.024;5775;1535130174,75;12:02:54,75;1443,75;0;nonseizure;;;;
6.028.655;5776;1535130175,00;12:02:55,00;1444;0;nonseizure;;;;
5.996.635;5777;1535130175,25;12:02:55,25;1444,25;0;nonseizure;;;;
5.988.950;5778;1535130175,50;12:02:55,50;1444,5;0;nonseizure;;;;
5.982.546;5779;1535130175,75;12:02:55,75;1444,75;0;nonseizure;;;;
6.024.812;5780;1535130176,00;12:02:56,00;1445;0;nonseizure;;;;
6.085.009;5781;1535130176,25;12:02:56,25;1445,25;0;nonseizure;;;;
6.131.118;5782;1535130176,50;12:02:56,50;1445,5;0;nonseizure;;;;
6.159.295;5783;1535130176,75;12:02:56,75;1445,75;0;nonseizure;;;;
6.179.788;5784;1535130177,00;12:02:57,00;1446;0;nonseizure;;;;
6.268.162;5785;1535130177,25;12:02:57,25;1446,25;0;nonseizure;;;;
6.493.582;5786;1535130177,50;12:02:57,50;1446,5;0;nonseizure;;;;
6.847.790;5787;1535130177,75;12:02:57,75;1446,75;0;nonseizure;;;;
7.062.963;5788;1535130178,00;12:02:58,00;1447;0;nonseizure;;;;
7.331.381;5789;1535130178,25;12:02:58,25;1447,25;0;nonseizure;;;;
7.392.859;5790;1535130178,50;12:02:58,50;1447,5;0;nonseizure;;;;
7.351.874;5791;1535130178,75;12:02:58,75;1447,75;0;nonseizure;;;;
7.277.588;5792;1535130179,00;12:02:59,00;1448;0;nonseizure;;;;
7.186.652;5793;1535130179,25;12:02:59,25;1448,25;0;nonseizure;;;;
7.088.031;5794;1535130179,50;12:02:59,50;1448,5;0;nonseizure;;;;
6.998.375;5795;1535130179,75;12:02:59,75;1448,75;0;nonseizure;;;;
6.929.213;5796;1535130180,00;12:03:00,00;1449;0;nonseizure;;;;
6.883.104;5797;1535130180,25;12:03:00,25;1449,25;0;nonseizure;;;;
6.826.749;5798;1535130180,50;12:03:00,50;1449,5;0;nonseizure;;;;
6.792.168;5799;1535130180,75;12:03:00,75;1449,75;0;nonseizure;;;;
6.833.154;5800;1535130181,00;12:03:01,00;1450;0;nonseizure;;;;
6.936.898;5801;1535130181,25;12:03:01,25;1450,25;0;nonseizure;;;;
7.032.957;5802;1535130181,50;12:03:01,50;1450,5;0;nonseizure;;;;
7.102.119;5803;1535130181,75;12:03:01,75;1450,75;0;nonseizure;;;;
7.118.770;5804;1535130182,00;12:03:02,00;1451;0;nonseizure;;;;
7.085.469;5805;1535130182,25;12:03:02,25;1451,25;0;nonseizure;;;;
7.020.149;5806;1535130182,50;12:03:02,50;1451,5;0;nonseizure;;;;
6.949.706;5807;1535130182,75;12:03:02,75;1451,75;0;nonseizure;;;;
6.890.789;5808;1535130183,00;12:03:03,00;1452;0;nonseizure;;;;
6.835.715;5809;1535130183,25;12:03:03,25;1452,25;0;nonseizure;;;;
6.774.237;5810;1535130183,50;12:03:03,50;1452,5;0;nonseizure;;;;
6.743.498;5811;1535130183,75;12:03:03,75;1452,75;0;nonseizure;;;;
6.697.390;5812;1535130184,00;12:03:04,00;1453;0;nonseizure;;;;
6.666.651;5813;1535130184,25;12:03:04,25;1453,25;0;nonseizure;;;;
6.643.596;5814;1535130184,50;12:03:04,50;1453,5;0;nonseizure;;;;
6.637.192;5815;1535130184,75;12:03:04,75;1453,75;0;nonseizure;;;;
6.646.158;5816;1535130185,00;12:03:05,00;1454;0;nonseizure;;;;
6.650.001;5817;1535130185,25;12:03:05,25;1454,25;0;nonseizure;;;;
6.660.247;5818;1535130185,50;12:03:05,50;1454,5;0;nonseizure;;;;
6.630.788;5819;1535130185,75;12:03:05,75;1454,75;0;nonseizure;;;;
6.607.734;5820;1535130186,00;12:03:06,00;1455;0;nonseizure;;;;
6.576.995;5821;1535130186,25;12:03:06,25;1455,25;0;nonseizure;;;;
6.557.784;5822;1535130186,50;12:03:06,50;1455,5;0;nonseizure;;;;
6.519.360;5823;1535130186,75;12:03:06,75;1455,75;0;nonseizure;;;;
6.509.113;5824;1535130187,00;12:03:07,00;1456;0;nonseizure;;;;
6.470.690;5825;1535130187,25;12:03:07,25;1456,25;0;nonseizure;;;;
6.464.286;5826;1535130187,50;12:03:07,50;1456,5;0;nonseizure;;;;
6.477.094;5827;1535130187,75;12:03:07,75;1456,75;0;nonseizure;;;;
6.478.374;5828;1535130188,00;12:03:08,00;1457;0;nonseizure;;;;
6.479.655;5829;1535130188,25;12:03:08,25;1457,25;0;nonseizure;;;;
6.461.724;5830;1535130188,50;12:03:08,50;1457,5;0;nonseizure;;;;
6.447.635;5831;1535130188,75;12:03:08,75;1457,75;0;nonseizure;;;;
6.407.931;5832;1535130189,00;12:03:09,00;1458;0;nonseizure;;;;
6.391.828;5833;1535130189,25;12:03:09,25;1458,25;0;nonseizure;;;;
6.377.739;5834;1535130189,50;12:03:09,50;1458,5;0;nonseizure;;;;
6.338.035;5835;1535130189,75;12:03:09,75;1458,75;0;nonseizure;;;;
6.316.261;5836;1535130190,00;12:03:10,00;1459;0;nonseizure;;;;
6.295.769;5837;1535130190,25;12:03:10,25;1459,25;0;nonseizure;;;;
6.279.118;5838;1535130190,50;12:03:10,50;1459,5;0;nonseizure;;;;
6.261.187;5839;1535130190,75;12:03:10,75;1459,75;0;nonseizure;;;;
6.249.660;5840;1535130191,00;12:03:11,00;1460;0;nonseizure;;;;
6.227.887;5841;1535130191,25;12:03:11,25;1460,25;0;nonseizure;;;;
6.238.133;5842;1535130191,50;12:03:11,50;1460,5;0;nonseizure;;;;
6.257.345;5843;1535130191,75;12:03:11,75;1460,75;0;nonseizure;;;;
