@relation '<eda-dataset>-weka.filters.supervised.instance.SMOTE-C0-K5-P1000.0-S1-weka.filters.supervised.instance.SpreadSubsample-M2.0-X0.0-S1-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.attribute.Remove-R3-4,6,9-11'

@attribute scl_mean numeric
@attribute scl_correlation numeric
@attribute eda_slope numeric
@attribute eda_difference numeric
@attribute eda_mean numeric
@attribute class {0,1}

@data
0.3209,0.99931,-0,0,0.32499,1
0.11135,0.7746,-0.001024,0,0.11428,0
0.17519,0.99968,0.002572,0.00129,0.18022,0
0.116341,0.991886,-0.001876,-0.00128,0.11844,1
0.32016,1,0.003584,0.00256,0.32499,0
0.143032,0.831237,-0.000217,-0.000302,0.171693,1
0.13734,0.99217,-0.000376,0,0.14034,0
0.185377,0.996431,0.000517,-0.000964,0.205763,1
0.151732,0.993757,0.000606,0.000647,0.15405,1
0.117583,0.946638,-0.002794,-0.001234,0.124271,1
0.11598,-0.99897,0.00256,0.00128,0.11786,0
0.12768,-1,-0,0,0.12913,0
0.1496,0.93076,0.004518,0.00384,0.15362,0
0.318417,1,-0.003285,-0.006325,0.322121,1
0.30505,0.98271,-0.001032,-0.00257,0.30855,0
0.10565,-0.98271,0.000512,0.00128,0.10787,0
0.30734,0.7746,0.001536,0.00128,0.31389,0
0.11796,1,0.001024,0,0.11962,0
0.297145,0.972979,-0.001152,-0.000886,0.253982,1
0.31908,0.999387,-0.000901,0.002803,0.323414,1
0.320748,1,-0.000431,-0.000257,0.32563,1
0.11947,0.99838,-0.003084,-0.00257,0.12245,0
0.11648,0,-0.001028,0,0.11951,0
0.133953,-0.835582,-0.001372,-0.00128,0.131341,1
0.3877,1,0.002207,0.00128,0.3946,0
0.317976,-0.998641,-0.003731,-0.001729,0.32403,1
0.1358,0.7746,0.002048,0.00128,0.13953,0
0.305441,0.995984,0.000592,0.000251,0.320774,1
0.11692,1,0.002048,0.00128,0.12032,0
0.32525,0.85749,-0.009047,-0.00769,0.33375,0
0.1622,-1,-0,0,0.16483,0
0.318506,-0.999644,0.001406,0.000991,0.323863,1
0.318344,0.999533,0.001197,0,0.322012,1
0.14364,0.99931,0,0,0.14712,0
0.10205,0.99438,0.000512,0,0.10338,0
0.12268,0.99476,-0.000753,-0.00128,0.12549,0
0.31662,0.99956,-0,0,0.31986,0
0.23593,0.99941,0.003596,0.00385,0.24107,0
0.200979,-0.997791,0.002498,0.000659,0.312954,1
0.12589,0.99827,0,0,0.12816,0
0.119497,1,0.001014,0.00091,0.124584,1
0.13315,1,0.001536,0.00128,0.13633,0
0.31904,0,-0.000512,0,0.323709,1
0.10653,-0.94868,0.001536,0.00128,0.10894,0
0.32904,0.99083,0.001506,0.00128,0.33631,0
0.14291,-0.99893,0.003584,0.00128,0.14722,0
0.315252,1,0.004191,0.003141,0.321341,1
0.094091,0.99968,-0.00359,-0.002564,0.097191,0
0.39712,-0,0.000376,0,0.40474,0
0.1366,-0.99664,-0.001506,-0.00128,0.13799,0
0.10915,0,-0.001536,-0.00128,0.11129,0
0.11636,-0.94868,-0.001024,-0.00128,0.11999,0
0.11474,1,0.001024,0.00128,0.11663,0
0.12668,0.99254,-0.003012,-0.00256,0.12923,0
0.318807,-0.998092,-0.001097,0.002757,0.323981,1
0.11645,1,0.000004,-0.00128,0.1194,0
0.11597,1,0.000512,0,0.11855,0
0.14444,-0.98995,0.000512,0,0.1469,0
0.22629,1,0.00256,0.00128,0.23189,0
0.10032,1,0,0,0.10221,0
0.15181,-0.99655,-0.000883,-0.00128,0.15554,0
0.1139,0.89443,0.003072,0.00256,0.11631,0
0.13865,0.99708,-0.000883,-0.00128,0.14119,0
0.1199,1,0.001536,0.00128,0.12261,0
0.153599,0.999032,-0.001726,-0.001323,0.157762,1
0.12409,-0.99655,0.000883,0.00128,0.12699,0
0.11227,1,0.001548,0.00129,0.11449,0
0.12925,0,-0.003012,-0.00256,0.13158,0
0.31766,0.935547,0.000429,0,0.322872,1
0.148769,0.995845,-0.001536,-0.00128,0.149684,1
0.12923,-0.618079,0.000266,0,0.131323,1
0.13789,0.19803,0.000376,0,0.14087,0
0.30487,0.98978,0.002052,0.00128,0.30951,0
0.26037,0.9996,-0.004108,-0.00385,0.26413,0
0.15218,0,-0.001506,-0.00128,0.15458,0
0.12634,0.958921,-0.003539,-0.002673,0.12805,1
0.1612,0.99974,0.002048,0.00128,0.16346,0
0.11344,-0.98271,-0.004608,-0.00384,0.11738,0
0.321009,1,-0.001512,-0.000179,0.325697,1
0.29561,1,-0.001548,-0.00129,0.30086,0
0.12788,0,0,0,0.12881,0
0.30469,0.99893,-0.00052,-0.00129,0.30919,0
0.11783,0,-0.000512,0,0.12095,0
0.320822,0.998993,-0.000265,0,0.325071,1
0.11689,0,-0.006668,-0.00513,0.11887,0
0.32894,-0.79212,-0.001518,-0.00129,0.33471,0
0.21265,1,0.000512,0,0.22602,0
0.11973,1,-0.0041,-0.00256,0.12219,0
0.31852,1,-0.001425,-0.000216,0.324543,1
0.099984,-0.99965,-0.001536,-0.00128,0.10232,0
0.1375,-0.79212,0.001129,0.00128,0.13949,0
0.320847,1,0,0,0.325666,1
0.250838,0.896596,0.000001,-0.000362,0.149733,1
0.13685,0.99744,0.001506,0.00128,0.13938,0
0.12538,0,0.00102,0.00128,0.12838,0
0.12152,0.89443,-0.001536,-0.00128,0.12438,0
0.1416,-0.89443,0.001536,0.00128,0.14391,0
0.11536,0.99782,-0.00462,-0.00385,0.11802,0
0.15218,0,-0.002207,-0.00128,0.15448,0
0.101721,0.999986,0.001615,0.001281,0.122914,1
0.10445,1,-0.000516,0,0.10616,0
0.12673,0.9913,0.006621,0.00384,0.12966,0
0.13924,0,0,0,0.14119,0
0.12893,-0.99705,-0.001506,-0.00128,0.13169,0
0.11325,0,0.00256,0.00256,0.11492,0
0.120378,0.991499,-0,0,0.120026,1
0.15956,-0.92848,0.007062,0.00256,0.1627,0
0.11755,0.99838,-0.000512,0,0.12106,0
0.087867,0.99997,-0.001537,-0.001281,0.090462,1
0.09242,0.99944,-0.001025,0,0.093773,0
0.11182,0.99782,-0.000512,0,0.11428,0
0.32108,-0.850708,0.003197,0.006162,0.325479,1
0.15324,0.75048,0.001545,0.00128,0.1564,0
0.13769,-0.85749,-0.000376,0,0.14055,0
0.081963,1,-0.000512,0,0.084161,0
0.12335,0.99705,-0.000376,0,0.12539,0
0.13947,-0.99705,-0.002635,-0.00256,0.14205,0
0.11588,0.99944,0.001024,0.00128,0.11823,0
0.16265,0.99655,0.007283,0.00384,0.16579,0
0.318566,0.987915,-0.000512,0,0.322345,1
0.13648,0.97014,0,0,0.13863,0
0.13475,-0.98978,0,0,0.13687,0
0.33458,0.99655,0.002653,0,0.34111,0
0.11655,0.89443,0.000512,0,0.1194,0
0.13789,-0.99664,-0,0,0.1413,0
0.12336,-0.97855,-0.00309,-0.00256,0.12592,0
0.15904,0.99655,0.003752,0.00256,0.16195,0
0.40966,-0.98561,-0.001885,-0.00128,0.41724,0
0.33345,0.99479,0.000753,0,0.33844,0
0.318989,-0.868545,0.003148,0.00628,0.323947,1
0.116384,0.990065,-0.000438,-0.001014,0.11844,1
0.318434,0.999818,-0.003586,-0.003117,0.323709,1
0.16212,0.99119,-0.001545,-0.00128,0.16345,0
0.11951,0.97619,0.001882,0.00128,0.12176,0
0.13722,0.92848,-0.001545,-0.00128,0.14066,0
0.13292,0.99655,-0.00309,-0.00256,0.13553,0
0.316951,1,0.000765,0.00052,0.322626,1
0.320594,1,-0.001483,-0.000383,0.32563,1
0.12964,0.99951,-0.00256,-0.00128,0.13195,0
0.318698,0.787087,0.000397,-0.000325,0.322675,1
0.31851,1,0.00154,0,0.3219,1
0.23425,0.99438,0.000512,0,0.2383,0
0.32121,-0.99864,-0.003076,0,0.32542,1
0.12735,-0.98978,-0.001536,-0.00128,0.12902,0
0.320758,0.999723,0.000889,0.000179,0.324717,1
0.26583,0.99846,-0.001536,-0.00128,0.26969,0
0.317069,1,0.006122,0.000893,0.323056,1
0.11982,0.79212,-0.001129,-0.00128,0.12186,0
0.13374,0.91915,0.00244,0.00257,0.13532,0
0.12964,-0.94388,-0.001536,-0.00128,0.13291,0
0.1503,0.9824,-0.000376,0,0.15288,0
0.099567,-0.086066,0.001536,0.00128,0.10253,0
0.39987,0.992,-0.002207,-0.00128,0.40688,0
0.37894,-0.99887,-0.001129,-0.00128,0.38521,0
0.11838,0,-0.00022,0,0.12047,1
0.279869,1,0.002078,0.000177,0.311714,1
0.317914,1,-0.005359,-0.000833,0.322183,1
0.16215,0.97014,0.004518,0.00384,0.16345,0
0.31818,0.999078,0.00138,0.000688,0.32213,1
0.131,0.99708,0.001324,0,0.13254,0
0.10968,1,-0.001028,0,0.11203,0
0.146089,0.997133,0.001271,-0.000266,0.147754,1
0.13963,-0.99281,0,0,0.14216,0
0.25195,0.99906,-0.001548,-0.00129,0.25666,0
0.13055,0.99392,0.001545,0.00128,0.13276,0
0.097826,-0.99965,0.001538,0,0.099968,0
0.15969,0.97619,0.000376,0,0.16259,0
0.12416,0.99705,0.001506,0.00128,0.12571,0
0.305265,0.999148,-0.003325,-0.001876,0.166289,1
0.11838,0,0.001187,0.000762,0.120361,1
0.259947,0.969936,0.001134,0.000278,0.239778,1
0.319011,-0.976062,-0.000523,0,0.32403,1
0.11838,0,-0.002332,-0.002051,0.120393,1
0.31779,1,-0.001548,-0.00129,0.32115,1
0.16256,0.99973,0,0,0.16506,0
0.35027,0.9913,0.00309,0.00256,0.35734,0
0.12453,0.9824,0,0,0.12592,0
0.12145,-0.89443,0.002048,0.00128,0.12459,0
0.12911,-0.85749,0.000376,0,0.1318,0
0.130578,0.996851,-0.002619,-0.002262,0.114588,1
0.13648,1,-0.001536,-0.00128,0.13911,0
0.126352,0.998931,0.000197,0.002487,0.12806,1
0.23448,1,-0.001536,-0.00256,0.24001,0
0.3869,0.99655,0.002207,0.00128,0.393,0
0.13346,-0.79212,0,0,0.13596,0
0.32101,0,-0.000512,0,0.32617,1
0.12887,-0.99655,0.001545,0.00128,0.13201,0
0.13767,0.99655,0.000667,0,0.14162,0
0.1231,-0.99661,-0.00309,-0.00256,0.1256,0
0.320745,-0.998687,-0.003554,-0.001585,0.325212,1
0.12874,-0.99655,-0.000662,0,0.13052,0
0.176965,0.998931,0.000861,0.000284,0.269358,1
0.1141,-0.99228,0.000512,0,0.11663,0
0.321091,-0.98563,-0.001756,-0.002518,0.32595,1
0.11726,0.99931,0.001532,0.00256,0.12074,0
0.10401,0.98995,0.001536,0.00128,0.1067,0
0.32171,1,0.003584,0.00384,0.32681,0
0.183318,0.994904,-0.003078,-0.002568,0.188287,1
0.097548,0.99995,0.001026,0.001282,0.099754,0
0.12766,-0.99655,0.001548,0.00129,0.12955,0
0.097143,0.99991,0.00205,0.001281,0.098793,0
0.147545,0.989692,0.003074,0.00256,0.153303,1
0.1433,0.99281,-0,0,0.14611,0
0.24775,0.999045,-0.000621,-0.001832,0.205258,1
0.321448,-0.999915,-0.001155,-0.001189,0.32585,1
0.2613,0.99228,-0.004108,-0.00385,0.26574,0
0.14269,0.94868,-0,0,0.14476,0
0.10716,1,-0.005644,-0.00385,0.11054,0
0.15823,0.99887,-0.003012,-0.00256,0.16057,1
0.320049,-0.934036,-0.00066,0.001281,0.325382,1
0.13596,-0.75048,-0,0,0.13789,0
0.12587,-0.99887,0.001506,0.00128,0.12784,0
0.298578,0.999797,-0.0023,-0.001264,0.201711,1
0.11638,0,-0.001024,0,0.11855,0
0.12924,0,-0.001545,-0.00128,0.13094,1
0.088493,0.99996,0,0,0.091317,0
0.11526,0.91287,0.001024,0.00128,0.11802,0
0.11238,-0.89443,-0.00256,-0.00128,0.1145,0
0.321056,1,0.000014,0,0.32574,1
0.42117,0.99655,0.004198,0.00128,0.42994,0
0.15674,0.99744,0,0.00128,0.15993,0
0.1267,0.79212,0.004518,0.00384,0.12988,0
0.12353,0.7746,-0.005132,-0.00385,0.12603,0
0.33954,0.9904,-0.000667,0,0.34325,0
0.11061,0.99438,0.001536,0.00128,0.11364,0
0.088126,0.999958,0.002738,0.00174,0.090478,1
0.321026,-0.96357,-0.000575,-0.000192,0.326122,1
0.13838,-0.99752,0,0,0.14162,0
0.211644,0.998006,0.004811,0.006144,0.197737,1
0.11531,-1,0.002048,0.00128,0.11738,0
0.14743,0.97014,0.004518,0.00384,0.15181,0
0.317888,1,-0.001854,-0.00129,0.32125,1
0.11318,0.94388,0.002048,0.00128,0.11492,0
0.145715,0.986897,-0.002424,-0.003013,0.146422,1
0.31965,1,-0.000512,0,0.32435,0
0.1272,0.99655,0.003548,0.00129,0.12987,0
0.15983,0.997235,0.002562,0.00128,0.294331,1
0.320162,-0.998766,-0.001694,-0.00128,0.325453,1
0.317993,0.997948,0.000774,0.000836,0.321529,1
0.12349,-0.99655,0,0,0.12507,0
0.192793,0.988132,0.001348,0.001286,0.211962,1
0.13648,0.98724,0.001545,0.00128,0.13831,0
0.321221,-1,0.001172,0.00128,0.324235,1
0.15194,0.97304,0.004647,0.00385,0.15565,0
0.38318,0.99705,-0.001129,-0.00128,0.39001,0
0.12298,-0.99887,0.002259,0.00128,0.12624,0
0.321037,-0.991412,0.001958,0.001788,0.32595,1
0.1071,0.94388,-0.006144,-0.00512,0.10969,0
0.12643,0.7746,0.000512,0,0.12763,0
0.13464,0,-0.000379,0,0.1366,0
0.10921,0.98271,0.001536,0.00128,0.11065,0
0.13683,0.99726,-0,0,0.1406,0
0.102997,0.998554,0.002851,0.000781,0.120845,1
0.095706,-1,0.001537,0.001281,0.097939,0
0.318608,0.995144,-0.002737,-0.001791,0.322076,1
0.14159,-0.94868,0.002048,0.00128,0.14637,0
0.1336,-0.91287,0.001536,0.00128,0.13708,0
0.11681,-0.99726,-0.001024,-0.00128,0.1194,0
0.22716,0.997203,-0.001537,-0.00128,0.310413,1
0.15793,-1,0.000883,0.00128,0.16078,0
0.36961,0.99705,0.001506,0.00128,0.37506,0
0.15751,0.79212,0.006788,0.00513,0.16003,0
0.15937,0.93076,-0.002259,-0.00256,0.16206,0
0.12499,0.7746,-0.00768,-0.0064,0.12694,0
0.12502,0.98735,-0.000216,-0.00128,0.12656,0
0.11838,0.7746,0,0,0.12079,0
0.214244,0.998736,-0.001233,-0.000906,0.288572,1
0.12582,0.99553,-0.000883,-0.00128,0.12763,0
0.230132,0.997846,-0.00616,-0.005123,0.275056,1
0.32368,0.99448,-0.000883,-0.00128,0.32979,0
0.089592,0.99992,-0.002051,-0.001282,0.092064,0
0.266594,0.999773,0.002623,0.002145,0.283822,1
0.1373,0.99015,-0,0,0.13885,0
0.317843,0.999158,-0.013431,-0.010963,0.321881,1
0.315428,1,-0.002545,-0.001259,0.164412,1
0.2528,-0.98271,-0.002048,-0.00128,0.25891,0
0.11752,0.7746,0.003076,0.00128,0.12004,0
0.11671,-0.99846,0.001536,0.00128,0.11919,0
0.12108,0.99281,0.001882,0.00128,0.124,0
0.12173,1,-0.000512,-0.00128,0.12576,0
0.11712,0.7746,-0.000512,0,0.11967,0
0.12538,-0.7746,-0.002048,-0.00128,0.12656,0
0.098838,0.99999,0.001026,0.001282,0.10104,0
0.318722,0.999522,0.0016,0.00128,0.32414,1
0.12922,0.91915,-0.005297,-0.00384,0.13094,0
0.12866,-0.95182,-0,0,0.13126,0
0.1583,0.97304,0.003752,0.00256,0.16067,1
0.125,-0.7746,0.002048,0.00256,0.12662,0
0.1174,1,-0.001024,0,0.11919,0
0.14468,0.99944,0,0,0.14675,0
0.320578,-0.999061,-0.000247,-0.001712,0.325156,1
0.12701,-0.99524,0.003403,0.00257,0.12913,0
0.13138,0,0.00309,0.00256,0.13276,0
0.12252,0.9913,-0,0,0.12453,0
0.12859,0,0.000376,0,0.13062,0
0.12178,0.94388,-0.001536,-0.00128,0.12331,0
0.27288,-0.98995,-0,0,0.27684,0
0.11533,0.89443,0.000512,0,0.11652,0
0.12419,-0.99119,0.001545,0.00128,0.12688,0
0.315743,0.999902,-0.004994,-0.003576,0.321634,1
0.13272,0.99015,0.000379,0,0.13735,0
0.093988,1,-0,0,0.096123,0
0.13949,0.99894,0.002869,0.00128,0.14194,0
0.15834,0.99705,-0.004521,-0.00256,0.1611,1
0.1415,1,-0.002048,-0.00128,0.14401,0
0.30569,1,0.001024,0.00128,0.31133,0
0.11977,0.85749,-0.000753,0,0.12165,0
0.12794,-0.97014,-0.003388,-0.00256,0.13041,0
0.10084,0.99565,0.002918,0.001603,0.096873,1
0.31894,-1,0.001024,-0.00128,0.32414,1
0.11531,1,0.000512,0,0.11631,0
0.147385,0.997776,-0.005791,-0.004523,0.286265,1
0.33505,0.992,-0.001991,0,0.34122,0
0.12266,-0.79212,0.003388,0.00256,0.12485,0
0.1279,0.97304,-0.000662,0,0.1302,0
0.38716,0.99705,-0.001126,-0.00256,0.39418,0
0.12674,0.98735,-0.003967,-0.00384,0.12998,0
0.40964,0.98735,0.005522,0.00128,0.41702,0
0.166931,0.999638,0.000372,0.001987,0.261489,1
0.317896,0.999493,0.003769,-0.000292,0.322296,1
0.080778,0.99952,0,0,0.082986,0
0.11707,-1,-0.001536,-0.00128,0.11834,0
0.10437,-0.98995,-0.001024,-0.00128,0.10723,0
0.15317,0.99744,0,0,0.15608,0
0.1233,0,-0.002207,-0.00128,0.12571,0
0.136,0.98995,-0.003584,-0.00256,0.13815,0
0.14257,0.92848,-0.001545,-0.00128,0.14536,0
0.13186,0.99655,-0.000883,-0.00128,0.13372,0
0.11838,0,0.001536,0.00128,0.12058,0
0.317455,0.998837,0.005732,0.004115,0.323658,1
0.180868,0.974354,0.003337,0.00256,0.306071,1
0.10929,-0.7746,0.002572,0.00257,0.11139,0
0.14438,-0.85749,-0.001882,-0.00128,0.14669,0
0.11136,0.99228,0.003596,0.00257,0.1131,0
0.098188,-1,-0.001538,-0.001282,0.099754,0
0.1202,-0.93076,0.002268,0.00257,0.12176,0
0.13995,0.32163,-0.003752,-0.00256,0.14119,0
0.11777,-0.98271,-0.003084,-0.00257,0.1216,0
0.13996,0.99782,-0,0,0.14273,0
0.118849,0.99163,-0.001044,-0.000154,0.127578,1
0.31804,0.999979,-0.000462,0.000913,0.321705,1
0.12747,-0.99705,-0,0,0.12891,0
0.100461,0.999996,0.001639,0.00128,0.094756,1
0.12,-0.79212,0.001882,0.00128,0.12304,0
0.12534,-0.99705,0,0,0.12667,0
0.318248,-0.999463,0.00162,0.002252,0.323805,1
0.318448,0.999909,-0.000985,-0.002041,0.322128,1
0.1118,-0.7746,0.001028,0,0.11396,0
0.41958,0.98724,-0.000753,0,0.42546,0
0.12235,1,0.001024,0,0.12726,0
0.320874,0.999116,0.000349,0,0.325034,1
0.11457,0,-0.003072,-0.00256,0.11695,0
0.11269,-0.98995,-0.001532,-0.00256,0.1145,0
0.13962,0.91915,0.001545,0.00128,0.14215,0
0.41975,0.98735,0.002869,0.00128,0.42567,0
0.098717,0.98271,0.000513,0,0.10093,0
0.10649,0,-0,0,0.10958,0
0.11041,1,0.001032,0.00129,0.11343,0
0.158287,0.982585,0.00331,0.00256,0.160599,1
0.121641,0,-0.000364,0.000175,0.127927,1
0.40939,0.99705,0.000376,0,0.41724,0
0.14002,0.99476,0.004141,0.00384,0.14119,0
0.12683,-0.99655,0.001557,0.00129,0.12934,0
0.10711,-0.7746,-0.001024,0,0.10958,0
0.099439,0.99827,0.002048,0.00128,0.10157,0
0.10147,0.99972,-0,0,0.10466,0
0.12674,-0.9824,0,0,0.12966,0
0.090422,1,-0.003083,-0.002569,0.119829,1
0.123451,-0.73031,0.001882,0.00128,0.128666,1
0.31753,0.99954,0.003084,0.00257,0.32115,1
0.15185,1,0.000662,0,0.1533,0
0.42396,0,0.003779,0.00257,0.43005,0
0.32924,-0.98735,0.001545,0.00128,0.33354,0
0.11031,1,-0,0,0.11235,0
0.098154,0.9951,0.001538,0.001282,0.099434,0
0.12446,-0.99119,0,0,0.12688,0
0.1268,0,-0.001536,-0.00128,0.13024,0
0.11838,0,0.0003,0,0.12047,1
0.21442,0.99996,-0.003584,-0.00256,0.22592,0
0.315258,1,0.004038,0.003433,0.321305,1
0.12724,-0.7746,-0.001536,-0.00128,0.13014,0
0.318331,-0.999144,-0.003356,-0.001815,0.32414,1
0.13768,-0.75048,-0,0,0.13991,0
0.15153,0,0.000221,0.00128,0.15384,0
0.33434,0.99448,-0.002207,-0.00128,0.33972,0
0.15085,0.998977,-0.000153,0.005392,0.157007,1
0.257406,0.998067,0.002416,0.00625,0.254496,1
0.098207,1,0.002051,0.001282,0.10061,0
0.11967,0.99228,0.000516,0,0.12208,0
0.318917,-0.984393,0.000497,-0.001049,0.32393,1
0.13764,0,0.000883,0.00128,0.14002,0
0.142385,0.99994,-0.001911,-0.00128,0.146763,1
0.13953,-0.97304,0.001545,0.00128,0.14258,0
0.15389,0.97014,0.001129,0.00128,0.15629,0
0.13961,-0.79212,-0.000376,0,0.14194,0
0.282866,0.997507,0.002719,0.003939,0.242963,1
0.10773,1,0.001536,0.00128,0.11107,0
0.42338,0.99929,0.003752,0.00256,0.42909,0
0.35086,0.98735,-0.00331,-0.00384,0.35724,0
0.14193,0.99893,0.005132,0.00385,0.14541,0
0.150431,0.943454,0.00079,-0.000329,0.131265,1
0.14869,0.75048,0.001545,0.00128,0.15053,0
0.170533,0.999414,0.001623,0.00128,0.213944,1
0.1104,1,0.000516,0,0.11343,0
0.097915,1,0.003077,0.002564,0.1004,0
0.15767,0.99705,0.003012,0.00256,0.16131,0
0.14197,0.99119,0.001557,0.00129,0.14397,0
0.226431,0.986773,0.003054,0.00256,0.209923,1
0.13434,0.7746,0.006144,0.00512,0.13783,0
0.38421,0.99916,0.000753,0.00128,0.39193,0
0.14338,-0.99655,-0.001545,-0.00128,0.14579,0
0.315944,0.999937,-0.002496,-0.002727,0.321972,1
0.318372,0.999824,0.000274,0,0.325117,1
0.16022,-0.99827,0.005959,0.00384,0.16377,0
0.1094,-0.94868,-0.001024,-0.00128,0.11193,0
0.31498,1,0.000065,-0.000164,0.270342,1
0.31609,0.998238,0.004355,0.000117,0.322487,1
0.10622,1,-0,0,0.10883,0
0.40704,0.99678,-0.000753,0,0.41393,0
0.32324,0.99696,-0.002869,-0.00128,0.32862,0
0.1173,-1,-0.001536,-0.00128,0.11962,0
0.12513,-0.99407,0,0,0.12635,0
0.318982,-0.995331,0.000737,-0.001182,0.324045,1
0.11355,0.99438,-0.000512,0,0.11535,0
0.12261,0,-0.004634,-0.00384,0.12496,0
0.14285,0.98271,0.001536,0.00128,0.1468,0
0.12495,-0.99846,0.000512,0.00128,0.12726,0
0.321317,-1,-0.002029,-0.00883,0.32595,1
0.134713,0.992009,-0.00135,-0.00146,0.153616,1
0.12946,-1,-0.003584,-0.00256,0.13291,0
0.15375,0.99655,-0.000883,-0.00128,0.15629,0
0.316435,0.99992,-0.001042,-0.000695,0.321964,1
0.12837,0.99655,-0.000662,0,0.13062,0
0.14119,0.99744,0.005282,0.00385,0.14632,0
0.26594,0.99846,0.003584,0.00128,0.26958,0
0.13917,-0.99705,0.003015,0.00128,0.14173,0
0.092506,0.99705,-0.001025,0,0.094201,0
0.25865,0.9998,-0.000012,-0.00257,0.26467,0
0.16031,0.85749,0.003012,0.00256,0.16291,0
0.11651,0.7746,-0.000512,0,0.11876,0
0.13798,0.98561,-0.000376,0,0.13949,0
0.316798,0.999496,-0.000928,0,0.322619,1
0.15612,-0.93076,-0.001518,-0.00129,0.15757,0
0.279823,0.998447,-0.016056,-0.010775,0.232972,1
0.42007,0.99887,0,0,0.42716,0
0.13958,-0.75048,0.001324,0,0.14119,0
0.11039,0.94388,0.003084,0.00257,0.11332,0
0.1278,0.97304,-0.000662,0,0.13062,0
0.099489,-0.9999,-0.001536,-0.00128,0.10274,0
0.4229,0.99655,0.002886,0.00129,0.42941,0
0.13406,0.99924,0.000512,0,0.13559,0
0.12539,0.99228,0.003072,0.00256,0.12731,0
0.13031,1,0,0,0.13323,0
0.318426,0.998465,-0.002563,-0.000203,0.32222,1
0.11594,0,-0.005132,-0.00385,0.11898,0
0.11386,-0.89443,-0.00256,-0.00128,0.11663,0
0.13082,-1,0.000512,0,0.1327,0
0.283371,-0.785975,0.002451,0.00128,0.288754,1
0.13356,-0.92848,-0.000883,-0.00128,0.13553,0
0.183623,0.967006,0.003507,0.003269,0.204843,1
0.30793,-0.99203,-0.001698,-0.002418,0.246626,1
0.318516,-0.99979,0.000955,0.00064,0.323931,1
0.13984,-0.99655,-0,0,0.14279,0
0.16398,-0.98561,-0.003388,-0.00256,0.16675,0
0.201511,0.994661,-0.001711,-0.004012,0.131536,1
0.32113,-0.990957,0.005059,0.003013,0.326016,1
0.11236,-0.99438,-0,0,0.11546,0
0.12514,0.94388,-0.002564,-0.00128,0.12827,0
0.128863,0.983858,0.002001,0.001285,0.136736,1
0.095971,0.99957,0.002562,0.001281,0.098152,0
0.120556,0.998569,-0.002421,-0.001996,0.111724,1
0.2497,1,-0.001536,-0.00128,0.25634,0
0.316329,0.944495,0.00023,0,0.322723,1
0.13377,0,-0.000662,0,0.1351,0
0.15063,0.79212,-0.009035,-0.0064,0.15298,0
0.1275,-0.79212,0.002259,0.00256,0.1303,0
0.136611,-0.99717,0.007014,0.006732,0.204327,1
0.14992,-0.99705,-0.001506,-0.00128,0.15362,0
0.15607,-0.99827,-0.000662,0,0.15725,0
0.3171,-1,0.001028,0,0.32104,0
0.098059,-0.98978,-0.002564,-0.001282,0.099434,0
0.11399,0.7746,-0.000512,0,0.1161,0
0.13954,0,0,0,0.14194,0
0.32501,0.99741,0.001882,0.00128,0.33044,0
0.14484,0.98995,0.006656,0.00384,0.14893,0
0.089117,0.99993,-0.00205,-0.001281,0.09121,0
0.318919,-0.99932,-0.001569,-0.00128,0.324107,1
0.14143,0.99696,-0,0,0.14611,0
0.317143,1,0.000894,0.000816,0.322608,1
0.156277,0.996628,-0.004223,-0.002557,0.119609,1
0.12859,0.75048,0,0,0.13084,0
0.15113,1,-0.003752,-0.00256,0.1532,1
0.10228,-0.9759,0.004096,0.00256,0.10392,0
0.10388,1,-0.001548,-0.00129,0.10573,0
0.14997,0.97855,0.000883,0.00128,0.15352,0
0.12924,-0.75048,-0.000662,0,0.13094,1
0.118631,0.997701,-0.000595,-0.000479,0.146012,1
0.089439,0.99987,0.001025,0,0.091958,0
0.11661,0.99726,0,0,0.11908,0
0.31904,0,-0.003072,-0.00256,0.32371,1
0.38231,1,-0.001506,-0.00128,0.38788,0
0.095201,0.99999,0.002563,0.002563,0.097298,0
0.11407,0.94388,-0.000512,0,0.1162,0
0.13586,-0.98978,-0.002048,-0.00128,0.13932,0
0.192498,-0.99491,-0.000893,-0.001002,0.231817,1
0.116362,0.991672,-0.001536,-0.00128,0.11844,1
0.118203,1,-0.002248,-0.002426,0.091759,1
0.321059,-0.999437,0.004367,0.000685,0.32497,1
0.1264,0.7746,0.001823,0.000377,0.12763,1
0.10778,-0.98978,-0.001024,-0.00128,0.10969,0
0.11907,0.99827,0.000512,0,0.12213,0
0.12523,-0.94868,-0.002048,-0.00128,0.12699,0
0.13377,0,-0,0,0.13521,0
0.10013,0,-0.002048,-0.00128,0.10242,0
0.25302,0,0.00206,0.00129,0.25944,0
0.13146,0.951798,-0.003549,-0.002577,0.264879,1
0.4083,-0.99655,-0.001545,-0.00128,0.4183,0
0.217665,0.992266,-0.006154,-0.005128,0.164153,1
0.321038,-0.985865,-0.000481,0.000952,0.32595,1
0.317902,-0.997563,0.00285,0.003813,0.323946,1
0.317866,-0.999905,-0.00256,-0.00256,0.323825,1
0.12635,0,0.001536,0.00128,0.12726,0
0.088054,1,-0.002195,-0.001505,0.090462,1
0.300957,0.873717,0.00177,0.000989,0.171826,1
