1.535.125.280;[sample number];[timestamp per row];[timestamp from unix to excel friendly with timezone offset];[second];[binomial];[label];;FECHA Y HORA INICIAL;;;
7.824.656;3446;1535126141,50;10:55:41,50;861,5;0;nonseizure;;;;;
7.809.285;3447;1535126141,75;10:55:41,75;861,75;0;nonseizure;;;;;
7.795.194;3448;1535126142,00;10:55:42,00;862;0;nonseizure;;;;;
7.784.947;3449;1535126142,25;10:55:42,25;862,25;0;nonseizure;;;;;
7.778.542;3450;1535126142,50;10:55:42,50;862,5;0;nonseizure;;;;;
7.764.452;3451;1535126142,75;10:55:42,75;862,75;0;nonseizure;;;;;
7.759.328;3452;1535126143,00;10:55:43,00;863;0;nonseizure;;;;;
7.750.361;3453;1535126143,25;10:55:43,25;863,25;0;nonseizure;;;;;
7.745.237;3454;1535126143,50;10:55:43,50;863,5;0;nonseizure;;;;;
7.743.957;3455;1535126143,75;10:55:43,75;863,75;0;nonseizure;;;;;
7.733.709;3456;1535126144,00;10:55:44,00;864;0;nonseizure;;;;;
7.732.428;3457;1535126144,25;10:55:44,25;864,25;0;nonseizure;;;;;
7.726.023;3458;1535126144,50;10:55:44,50;864,5;0;nonseizure;;;;;
7.726.023;3459;1535126144,75;10:55:44,75;864,75;0;nonseizure;;;;;
7.711.933;3460;1535126145,00;10:55:45,00;865;0;nonseizure;;;;;
7.715.776;3461;1535126145,25;10:55:45,25;865,25;0;nonseizure;;;;;
7.713.214;3462;1535126145,50;10:55:45,50;865,5;0;nonseizure;;;;;
7.704.247;3463;1535126145,75;10:55:45,75;865,75;0;nonseizure;;;;;
7.699.123;3464;1535126146,00;10:55:46,00;866;0;nonseizure;;;;;
7.706.809;3465;1535126146,25;10:55:46,25;866,25;0;nonseizure;;;;;
7.745.237;3466;1535126146,50;10:55:46,50;866,5;0;nonseizure;;;;;
7.768.294;3467;1535126146,75;10:55:46,75;866,75;0;nonseizure;;;;;
7.787.508;3468;1535126147,00;10:55:47,00;867;0;nonseizure;;;;;
7.787.508;3469;1535126147,25;10:55:47,25;867,25;0;nonseizure;;;;;
7.777.261;3470;1535126147,50;10:55:47,50;867,5;0;nonseizure;;;;;
7.765.733;3471;1535126147,75;10:55:47,75;867,75;0;nonseizure;;;;;
7.761.890;3472;1535126148,00;10:55:48,00;868;0;nonseizure;;;;;
7.738.833;3473;1535126148,25;10:55:48,25;868,25;0;nonseizure;;;;;
7.728.585;3474;1535126148,50;10:55:48,50;868,5;0;nonseizure;;;;;
7.723.462;3475;1535126148,75;10:55:48,75;868,75;0;nonseizure;;;;;
7.711.933;3476;1535126149,00;10:55:49,00;869;0;nonseizure;;;;;
7.704.247;3477;1535126149,25;10:55:49,25;869,25;0;nonseizure;;;;;
7.704.247;3478;1535126149,50;10:55:49,50;869,5;0;nonseizure;;;;;
7.708.090;3479;1535126149,75;10:55:49,75;869,75;0;nonseizure;;;;;
7.702.966;3480;1535126150,00;10:55:50,00;870;0;nonseizure;;;;;
7.710.652;3481;1535126150,25;10:55:50,25;870,25;0;nonseizure;;;;;
7.705.528;3482;1535126150,50;10:55:50,50;870,5;0;nonseizure;;;;;
7.697.843;3483;1535126150,75;10:55:50,75;870,75;0;nonseizure;;;;;
7.691.438;3484;1535126151,00;10:55:51,00;871;0;nonseizure;;;;;
7.678.628;3485;1535126151,25;10:55:51,25;871,25;0;nonseizure;;;;;
7.669.662;3486;1535126151,50;10:55:51,50;871,5;0;nonseizure;;;;;
7.673.504;3487;1535126151,75;10:55:51,75;871,75;0;nonseizure;;;;;
7.672.224;3488;1535126152,00;10:55:52,00;872;0;nonseizure;;;;;
7.660.695;3489;1535126152,25;10:55:52,25;872,25;0;nonseizure;;;;;
7.667.100;3490;1535126152,50;10:55:52,50;872,5;0;nonseizure;;;;;
7.663.257;3491;1535126152,75;10:55:52,75;872,75;0;nonseizure;;;;;
7.655.571;3492;1535126153,00;10:55:53,00;873;0;nonseizure;;;;;
7.650.447;3493;1535126153,25;10:55:53,25;873,25;0;nonseizure;;;;;
7.646.605;3494;1535126153,50;10:55:53,50;873,5;0;nonseizure;;;;;
7.642.762;3495;1535126153,75;10:55:53,75;873,75;0;nonseizure;;;;;
7.638.919;3496;1535126154,00;10:55:54,00;874;0;nonseizure;;;;;
7.647.886;3497;1535126154,25;10:55:54,25;874,25;0;nonseizure;;;;;
7.654.290;3498;1535126154,50;10:55:54,50;874,5;0;nonseizure;;;;;
7.661.976;3499;1535126154,75;10:55:54,75;874,75;0;nonseizure;;;;;
7.656.852;3500;1535126155,00;10:55:55,00;875;0;nonseizure;;;;;
7.651.729;3501;1535126155,25;10:55:55,25;875,25;0;nonseizure;;;;;
7.642.762;3502;1535126155,50;10:55:55,50;875,5;0;nonseizure;;;;;
7.636.357;3503;1535126155,75;10:55:55,75;875,75;0;nonseizure;;;;;
7.635.076;3504;1535126156,00;10:55:56,00;876;0;nonseizure;;;;;
7.641.481;3505;1535126156,25;10:55:56,25;876,25;0;nonseizure;;;;;
7.633.795;3506;1535126156,50;10:55:56,50;876,5;0;nonseizure;;;;;
7.631.233;3507;1535126156,75;10:55:56,75;876,75;0;nonseizure;;;;;
7.638.919;3508;1535126157,00;10:55:57,00;877;0;nonseizure;;;;;
7.650.447;3509;1535126157,25;10:55:57,25;877,25;0;nonseizure;;;;;
7.659.414;3510;1535126157,50;10:55:57,50;877,5;0;nonseizure;;;;;
7.664.538;3511;1535126157,75;10:55:57,75;877,75;0;nonseizure;;;;;
7.668.381;3512;1535126158,00;10:55:58,00;878;0;nonseizure;;;;;
7.655.571;3513;1535126158,25;10:55:58,25;878,25;0;nonseizure;;;;;
7.646.605;3514;1535126158,50;10:55:58,50;878,5;0;nonseizure;;;;;
7.635.076;3515;1535126158,75;10:55:58,75;878,75;0;nonseizure;;;;;
7.629.952;3516;1535126159,00;10:55:59,00;879;0;nonseizure;;;;;
7.613.300;3517;1535126159,25;10:55:59,25;879,25;0;nonseizure;;;;;
7.608.176;3518;1535126159,50;10:55:59,50;879,5;0;nonseizure;;;;;
7.600.491;3519;1535126159,75;10:55:59,75;879,75;0;nonseizure;;;;;
7.603.053;3520;1535126160,00;10:56:00,00;880;0;nonseizure;;;;;
7.599.210;3521;1535126160,25;10:56:00,25;880,25;0;nonseizure;;;;;
7.622.267;3522;1535126160,50;10:56:00,50;880,5;0;nonseizure;;;;;
7.676.066;3523;1535126160,75;10:56:00,75;880,75;0;nonseizure;;;;;
7.765.733;3524;1535126161,00;10:56:01,00;881;0;nonseizure;;;;;
7.863.084;3525;1535126161,25;10:56:01,25;881,25;0;nonseizure;;;;;
7.937.379;3526;1535126161,50;10:56:01,50;881,5;0;nonseizure;;;;;
7.957.874;3527;1535126161,75;10:56:01,75;881,75;0;nonseizure;;;;;
7.962.998;3528;1535126162,00;10:56:02,00;882;0;nonseizure;;;;;
7.937.379;3529;1535126162,25;10:56:02,25;882,25;0;nonseizure;;;;;
7.902.794;3530;1535126162,50;10:56:02,50;882,5;0;nonseizure;;;;;
7.857.961;3531;1535126162,75;10:56:02,75;882,75;0;nonseizure;;;;;
7.828.499;3532;1535126163,00;10:56:03,00;883;0;nonseizure;;;;;
7.804.161;3533;1535126163,25;10:56:03,25;883,25;0;nonseizure;;;;;
7.787.508;3534;1535126163,50;10:56:03,50;883,5;0;nonseizure;;;;;
7.768.294;3535;1535126163,75;10:56:03,75;883,75;0;nonseizure;;;;;
7.759.328;3536;1535126164,00;10:56:04,00;884;0;nonseizure;;;;;
7.752.923;3537;1535126164,25;10:56:04,25;884,25;0;nonseizure;;;;;
7.787.508;3538;1535126164,50;10:56:04,50;884,5;0;nonseizure;;;;;
7.846.432;3539;1535126164,75;10:56:04,75;884,75;0;nonseizure;;;;;
7.873.332;3540;1535126165,00;10:56:05,00;885;0;nonseizure;;;;;
7.886.141;3541;1535126165,25;10:56:05,25;885,25;0;nonseizure;;;;;
7.887.423;3542;1535126165,50;10:56:05,50;885,5;0;nonseizure;;;;;
7.910.480;3543;1535126165,75;10:56:05,75;885,75;0;nonseizure;;;;;
7.920.727;3544;1535126166,00;10:56:06,00;886;0;nonseizure;;;;;
7.907.917;3545;1535126166,25;10:56:06,25;886,25;0;nonseizure;;;;;
7.895.108;3546;1535126166,50;10:56:06,50;886,5;0;nonseizure;;;;;
7.877.175;3547;1535126166,75;10:56:06,75;886,75;0;nonseizure;;;;;
7.852.837;3548;1535126167,00;10:56:07,00;887;0;nonseizure;;;;;
7.816.970;3549;1535126167,25;10:56:07,25;887,25;0;nonseizure;;;;;
7.799.037;3550;1535126167,50;10:56:07,50;887,5;0;nonseizure;;;;;
7.786.228;3551;1535126167,75;10:56:07,75;887,75;0;nonseizure;;;;;
7.770.856;3552;1535126168,00;10:56:08,00;888;0;nonseizure;;;;;
7.745.237;3553;1535126168,25;10:56:08,25;888,25;0;nonseizure;;;;;
7.743.957;3554;1535126168,50;10:56:08,50;888,5;0;nonseizure;;;;;
7.761.890;3555;1535126168,75;10:56:08,75;888,75;0;nonseizure;;;;;
7.829.780;3556;1535126169,00;10:56:09,00;889;0;nonseizure;;;;;
7.896.389;3557;1535126169,25;10:56:09,25;889,25;0;nonseizure;;;;;
7.938.660;3558;1535126169,50;10:56:09,50;889,5;0;nonseizure;;;;;
7.966.841;3559;1535126169,75;10:56:09,75;889,75;0;nonseizure;;;;;
7.970.684;3560;1535126170,00;10:56:10,00;890;0;nonseizure;;;;;
7.959.156;3561;1535126170,25;10:56:10,25;890,25;0;nonseizure;;;;;
7.913.041;3562;1535126170,50;10:56:10,50;890,5;0;nonseizure;;;;;
7.881.018;3563;1535126170,75;10:56:10,75;890,75;0;nonseizure;;;;;
7.848.994;3564;1535126171,00;10:56:11,00;891;0;nonseizure;;;;;
7.822.094;3565;1535126171,25;10:56:11,25;891,25;0;nonseizure;;;;;
7.843.870;3566;1535126171,50;10:56:11,50;891,5;0;nonseizure;;;;;
7.934.817;3567;1535126171,75;10:56:11,75;891,75;0;nonseizure;;;;;
8.028.326;3568;1535126172,00;10:56:12,00;892;0;nonseizure;;;;;
8.085.969;3569;1535126172,25;10:56:12,25;892,25;0;nonseizure;;;;;
8.101.340;3570;1535126172,50;10:56:12,50;892,5;0;nonseizure;;;;;
8.087.250;3571;1535126172,75;10:56:12,75;892,75;0;nonseizure;;;;;
8.047.541;3572;1535126173,00;10:56:13,00;893;0;nonseizure;;;;;
7.995.022;3573;1535126173,25;10:56:13,25;893,25;0;nonseizure;;;;;
7.959.156;3574;1535126173,50;10:56:13,50;893,5;0;nonseizure;;;;;
7.916.884;3575;1535126173,75;10:56:13,75;893,75;0;nonseizure;;;;;
7.884.861;3576;1535126174,00;10:56:14,00;894;0;nonseizure;;;;;
7.860.523;3577;1535126174,25;10:56:14,25;894,25;0;nonseizure;;;;;
7.840.027;3578;1535126174,50;10:56:14,50;894,5;0;nonseizure;;;;;
7.824.656;3579;1535126174,75;10:56:14,75;894,75;0;nonseizure;;;;;
7.814.409;3580;1535126175,00;10:56:15,00;895;0;nonseizure;;;;;
7.799.037;3581;1535126175,25;10:56:15,25;895,25;0;nonseizure;;;;;
7.792.633;3582;1535126175,50;10:56:15,50;895,5;0;nonseizure;;;;;
7.779.823;3583;1535126175,75;10:56:15,75;895,75;0;nonseizure;;;;;
7.773.418;3584;1535126176,00;10:56:16,00;896;0;nonseizure;;;;;
7.775.980;3585;1535126176,25;10:56:16,25;896,25;0;nonseizure;;;;;
7.870.770;3586;1535126176,50;10:56:16,50;896,5;0;nonseizure;;;;;
8.003.988;3587;1535126176,75;10:56:16,75;896,75;0;nonseizure;;;;;
8.101.340;3588;1535126177,00;10:56:17,00;897;0;nonseizure;;;;;
8.139.769;3589;1535126177,25;10:56:17,25;897,25;0;nonseizure;;;;;
8.146.173;3590;1535126177,50;10:56:17,50;897,5;0;nonseizure;;;;;
8.119.273;3591;1535126177,75;10:56:17,75;897,75;0;nonseizure;;;;;
8.059.069;3592;1535126178,00;10:56:18,00;898;0;nonseizure;;;;;
7.991.179;3593;1535126178,25;10:56:18,25;898,25;0;nonseizure;;;;;
7.950.189;3594;1535126178,50;10:56:18,50;898,5;0;nonseizure;;;;;
7.898.951;3595;1535126178,75;10:56:18,75;898,75;0;nonseizure;;;;;
7.873.332;3596;1535126179,00;10:56:19,00;899;0;nonseizure;;;;;
7.841.309;3597;1535126179,25;10:56:19,25;899,25;0;nonseizure;;;;;
7.818.252;3598;1535126179,50;10:56:19,50;899,5;0;nonseizure;;;;;
7.806.723;3599;1535126179,75;10:56:19,75;899,75;0;nonseizure;;;;;
7.808.004;3600;1535126180,00;10:56:20,00;900;0;nonseizure;;;;;
7.801.599;3601;1535126180,25;10:56:20,25;900,25;0;nonseizure;;;;;
7.836.185;3602;1535126180,50;10:56:20,50;900,5;0;nonseizure;;;;;
7.833.623;3603;1535126180,75;10:56:20,75;900,75;0;nonseizure;;;;;
7.831.061;3604;1535126181,00;10:56:21,00;901;0;nonseizure;;;;;
7.846.432;3605;1535126181,25;10:56:21,25;901,25;0;nonseizure;;;;;
7.881.018;3606;1535126181,50;10:56:21,50;901,5;0;nonseizure;;;;;
7.922.008;3607;1535126181,75;10:56:21,75;901,75;0;nonseizure;;;;;
7.939.941;3608;1535126182,00;10:56:22,00;902;0;nonseizure;;;;;
7.946.346;3609;1535126182,25;10:56:22,25;902,25;0;nonseizure;;;;;
7.928.413;3610;1535126182,50;10:56:22,50;902,5;0;nonseizure;;;;;
7.938.660;3611;1535126182,75;10:56:22,75;902,75;0;nonseizure;;;;;
7.952.751;3612;1535126183,00;10:56:23,00;903;0;nonseizure;;;;;
7.968.122;3613;1535126183,25;10:56:23,25;903,25;0;nonseizure;;;;;
7.977.088;3614;1535126183,50;10:56:23,50;903,5;0;nonseizure;;;;;
8.005.269;3615;1535126183,75;10:56:23,75;903,75;0;nonseizure;;;;;
8.041.136;3616;1535126184,00;10:56:24,00;904;0;nonseizure;;;;;
8.034.731;3617;1535126184,25;10:56:24,25;904,25;0;nonseizure;;;;;
8.012.955;3618;1535126184,50;10:56:24,50;904,5;0;nonseizure;;;;;
8.002.707;3619;1535126184,75;10:56:24,75;904,75;0;nonseizure;;;;;
8.093.655;3620;1535126185,00;10:56:25,00;905;0;nonseizure;;;;;
8.317.821;3621;1535126185,25;10:56:25,25;905,25;0;nonseizure;;;;;
8.520.209;3622;1535126185,50;10:56:25,50;905,5;0;nonseizure;;;;;
8.686.669;3623;1535126185,75;10:56:25,75;905,75;0;nonseizure;;;;;
8.714.850;3624;1535126186,00;10:56:26,00;906;0;nonseizure;;;;;
8.672.579;3625;1535126186,25;10:56:26,25;906,25;0;nonseizure;;;;;
8.575.228;3626;1535126186,50;10:56:26,50;906,5;0;nonseizure;;;;;
8.449.695;3627;1535126186,75;10:56:26,75;906,75;0;nonseizure;;;;;
8.325.443;3628;1535126187,00;10:56:27,00;907;0;nonseizure;;;;;
8.237.058;3629;1535126187,25;10:56:27,25;907,25;0;nonseizure;;;;;
8.162.763;3630;1535126187,50;10:56:27,50;907,5;0;nonseizure;;;;;
8.101.277;3631;1535126187,75;10:56:27,75;907,75;0;nonseizure;;;;;
8.056.444;3632;1535126188,00;10:56:28,00;908;0;nonseizure;;;;;
8.019.297;3633;1535126188,25;10:56:28,25;908,25;0;nonseizure;;;;;
8.007.769;3634;1535126188,50;10:56:28,50;908,5;0;nonseizure;;;;;
7.985.992;3635;1535126188,75;10:56:28,75;908,75;0;nonseizure;;;;;
7.994.959;3636;1535126189,00;10:56:29,00;909;0;nonseizure;;;;;
8.038.511;3637;1535126189,25;10:56:29,25;909,25;0;nonseizure;;;;;
8.057.726;3638;1535126189,50;10:56:29,50;909,5;0;nonseizure;;;;;
8.048.759;3639;1535126189,75;10:56:29,75;909,75;0;nonseizure;;;;;
8.032.106;3640;1535126190,00;10:56:30,00;910;0;nonseizure;;;;;
8.006.488;3641;1535126190,25;10:56:30,25;910,25;0;nonseizure;;;;;
7.984.712;3642;1535126190,50;10:56:30,50;910,5;0;nonseizure;;;;;
7.953.969;3643;1535126190,75;10:56:30,75;910,75;0;nonseizure;;;;;
7.932.193;3644;1535126191,00;10:56:31,00;911;0;nonseizure;;;;;
7.911.760;3645;1535126191,25;10:56:31,25;911,25;0;nonseizure;;;;;
7.906.637;3646;1535126191,50;10:56:31,50;911,5;0;nonseizure;;;;;
7.915.603;3647;1535126191,75;10:56:31,75;911,75;0;nonseizure;;;;;
7.983.493;3648;1535126192,00;10:56:32,00;912;1;seizure;;;;;
8.079.564;3649;1535126192,25;10:56:32,25;912,25;1;seizure;;;;;
8.146.173;3650;1535126192,50;10:56:32,50;912,5;1;seizure;;;;;
8.153.859;3651;1535126192,75;10:56:32,75;912,75;1;seizure;;;;;
8.142.330;3652;1535126193,00;10:56:33,00;913;0;nonseizure;;;;;
8.107.745;3653;1535126193,25;10:56:33,25;913,25;0;nonseizure;;;;;
8.070.598;3654;1535126193,50;10:56:33,50;913,5;0;nonseizure;;;;;
8.069.317;3655;1535126193,75;10:56:33,75;913,75;0;nonseizure;;;;;
8.077.003;3656;1535126194,00;10:56:34,00;914;0;nonseizure;;;;;
8.085.969;3657;1535126194,25;10:56:34,25;914,25;0;nonseizure;;;;;
8.071.878;3658;1535126194,50;10:56:34,50;914,5;0;nonseizure;;;;;
8.088.531;3659;1535126194,75;10:56:34,75;914,75;0;nonseizure;;;;;
8.117.992;3660;1535126195,00;10:56:35,00;915;0;nonseizure;;;;;
8.133.364;3661;1535126195,25;10:56:35,25;915,25;0;nonseizure;;;;;
8.126.959;3662;1535126195,50;10:56:35,50;915,5;0;nonseizure;;;;;
8.144.893;3663;1535126195,75;10:56:35,75;915,75;0;nonseizure;;;;;
8.228.154;3664;1535126196,00;10:56:36,00;916;0;nonseizure;;;;;
8.308.853;3665;1535126196,25;10:56:36,25;916,25;0;nonseizure;;;;;
8.366.496;3666;1535126196,50;10:56:36,50;916,5;0;nonseizure;;;;;
8.416.452;3667;1535126196,75;10:56:36,75;916,75;0;nonseizure;;;;;
8.448.477;3668;1535126197,00;10:56:37,00;917;0;nonseizure;;;;;
8.643.118;3669;1535126197,25;10:56:37,25;917,25;0;nonseizure;;;;;
8.858.316;3670;1535126197,50;10:56:37,50;917,5;0;nonseizure;;;;;
8.954.388;3671;1535126197,75;10:56:37,75;917,75;0;nonseizure;;;;;
8.992.713;3672;1535126198,00;10:56:38,00;918;0;nonseizure;;;;;
8.923.542;3673;1535126198,25;10:56:38,25;918,25;0;nonseizure;;;;;
8.789.042;3674;1535126198,50;10:56:38,50;918,5;0;nonseizure;;;;;
8.630.205;3675;1535126198,75;10:56:38,75;918,75;0;nonseizure;;;;;
8.509.796;3676;1535126199,00;10:56:39,00;919;0;nonseizure;;;;;
8.395.792;3677;1535126199,25;10:56:39,25;919,25;0;nonseizure;;;;;
8.313.914;3678;1535126199,50;10:56:39,50;919,5;0;nonseizure;;;;;
8.249.867;3679;1535126199,75;10:56:39,75;919,75;0;nonseizure;;;;;
8.212.720;3680;1535126200,00;10:56:40,00;920;0;nonseizure;;;;;
8.198.629;3681;1535126200,25;10:56:40,25;920,25;0;nonseizure;;;;;
8.196.068;3682;1535126200,50;10:56:40,50;920,5;0;nonseizure;;;;;
8.169.168;3683;1535126200,75;10:56:40,75;920,75;0;nonseizure;;;;;
8.146.111;3684;1535126201,00;10:56:41,00;921;0;nonseizure;;;;;
8.120.492;3685;1535126201,25;10:56:41,25;921,25;0;nonseizure;;;;;
8.098.716;3686;1535126201,50;10:56:41,50;921,5;0;nonseizure;;;;;
8.082.064;3687;1535126201,75;10:56:41,75;921,75;0;nonseizure;;;;;
8.148.673;3688;1535126202,00;10:56:42,00;922;0;nonseizure;;;;;
8.334.410;3689;1535126202,25;10:56:42,25;922,25;0;nonseizure;;;;;
8.520.146;3690;1535126202,50;10:56:42,50;922,5;0;nonseizure;;;;;
8.614.937;3691;1535126202,75;10:56:42,75;922,75;0;nonseizure;;;;;
8.634.151;3692;1535126203,00;10:56:43,00;923;0;nonseizure;;;;;
8.589.318;3693;1535126203,25;10:56:43,25;923,25;0;nonseizure;;;;;
8.562.418;3694;1535126203,50;10:56:43,50;923,5;0;nonseizure;;;;;
8.518.866;3695;1535126203,75;10:56:43,75;923,75;0;nonseizure;;;;;
8.445.852;3696;1535126204,00;10:56:44,00;924;0;nonseizure;;;;;
8.385.648;3697;1535126204,25;10:56:44,25;924,25;0;nonseizure;;;;;
8.320.319;3698;1535126204,50;10:56:44,50;924,5;0;nonseizure;;;;;
8.262.677;3699;1535126204,75;10:56:44,75;924,75;0;nonseizure;;;;;
8.238.338;3700;1535126205,00;10:56:45,00;925;0;nonseizure;;;;;
8.338.252;3701;1535126205,25;10:56:45,25;925,25;0;nonseizure;;;;;
8.512.461;3702;1535126205,50;10:56:45,50;925,5;0;nonseizure;;;;;
8.631.589;3703;1535126205,75;10:56:45,75;925,75;0;nonseizure;;;;;
8.663.612;3704;1535126206,00;10:56:46,00;926;0;nonseizure;;;;;
8.630.308;3705;1535126206,25;10:56:46,25;926,25;0;nonseizure;;;;;
8.609.813;3706;1535126206,50;10:56:46,50;926,5;0;nonseizure;;;;;
8.591.880;3707;1535126206,75;10:56:46,75;926,75;0;nonseizure;;;;;
8.553.452;3708;1535126207,00;10:56:47,00;927;0;nonseizure;;;;;
8.594.441;3709;1535126207,25;10:56:47,25;927,25;0;nonseizure;;;;;
8.667.456;3710;1535126207,50;10:56:47,50;927,5;0;nonseizure;;;;;
8.658.489;3711;1535126207,75;10:56:47,75;927,75;0;nonseizure;;;;;
8.611.094;3712;1535126208,00;10:56:48,00;928;0;nonseizure;;;;;
8.561.137;3713;1535126208,25;10:56:48,25;928,25;0;nonseizure;;;;;
8.671.298;3714;1535126208,50;10:56:48,50;928,5;0;nonseizure;;;;;
8.918.521;3715;1535126208,75;10:56:48,75;928,75;0;nonseizure;;;;;
9.015.873;3716;1535126209,00;10:56:49,00;929;0;nonseizure;;;;;
9.031.141;3717;1535126209,25;10:56:49,25;929,25;0;nonseizure;;;;;
8.903.047;3718;1535126209,50;10:56:49,50;929,5;0;nonseizure;;;;;
8.737.804;3719;1535126209,75;10:56:49,75;929,75;0;nonseizure;;;;;
8.520.044;3720;1535126210,00;10:56:50,00;930;0;nonseizure;;;;;
8.348.397;3721;1535126210,25;10:56:50,25;930,25;0;nonseizure;;;;;
8.193.505;3722;1535126210,50;10:56:50,50;930,5;0;nonseizure;;;;;
8.087.187;3723;1535126210,75;10:56:50,75;930,75;0;nonseizure;;;;;
8.012.893;3724;1535126211,00;10:56:51,00;931;0;nonseizure;;;;;
7.959.093;3725;1535126211,25;10:56:51,25;931,25;0;nonseizure;;;;;
7.920.664;3726;1535126211,50;10:56:51,50;931,5;0;nonseizure;;;;;
7.892.546;3727;1535126211,75;10:56:51,75;931,75;0;nonseizure;;;;;
7.873.332;3728;1535126212,00;10:56:52,00;932;0;nonseizure;;;;;
7.854.118;3729;1535126212,25;10:56:52,25;932,25;0;nonseizure;;;;;
7.872.051;3730;1535126212,50;10:56:52,50;932,5;0;nonseizure;;;;;
7.968.122;3731;1535126212,75;10:56:52,75;932,75;0;nonseizure;;;;;
8.071.878;3732;1535126213,00;10:56:53,00;933;0;nonseizure;;;;;
8.112.869;3733;1535126213,25;10:56:53,25;933,25;0;nonseizure;;;;;
8.103.902;3734;1535126213,50;10:56:53,50;933,5;0;nonseizure;;;;;
8.066.754;3735;1535126213,75;10:56:53,75;933,75;0;nonseizure;;;;;
8.007.832;3736;1535126214,00;10:56:54,00;934;0;nonseizure;;;;;
7.947.627;3737;1535126214,25;10:56:54,25;934,25;0;nonseizure;;;;;
7.906.637;3738;1535126214,50;10:56:54,50;934,5;0;nonseizure;;;;;
7.872.051;3739;1535126214,75;10:56:54,75;934,75;0;nonseizure;;;;;
7.855.399;3740;1535126215,00;10:56:55,00;935;0;nonseizure;;;;;
7.848.994;3741;1535126215,25;10:56:55,25;935,25;0;nonseizure;;;;;
7.843.870;3742;1535126215,50;10:56:55,50;935,5;0;nonseizure;;;;;
7.845.151;3743;1535126215,75;10:56:55,75;935,75;0;nonseizure;;;;;
7.827.218;3744;1535126216,00;10:56:56,00;936;0;nonseizure;;;;;
7.815.690;3745;1535126216,25;10:56:56,25;936,25;0;nonseizure;;;;;
7.801.599;3746;1535126216,50;10:56:56,50;936,5;0;nonseizure;;;;;
7.787.508;3747;1535126216,75;10:56:56,75;936,75;0;nonseizure;;;;;
7.788.790;3748;1535126217,00;10:56:57,00;937;0;nonseizure;;;;;
7.822.094;3749;1535126217,25;10:56:57,25;937,25;0;nonseizure;;;;;
7.863.084;3750;1535126217,50;10:56:57,50;937,5;0;nonseizure;;;;;
7.902.794;3751;1535126217,75;10:56:57,75;937,75;0;nonseizure;;;;;
7.966.841;3752;1535126218,00;10:56:58,00;938;0;nonseizure;;;;;
8.036.012;3753;1535126218,25;10:56:58,25;938,25;0;nonseizure;;;;;
8.073.159;3754;1535126218,50;10:56:58,50;938,5;0;nonseizure;;;;;
8.071.878;3755;1535126218,75;10:56:58,75;938,75;0;nonseizure;;;;;
8.052.665;3756;1535126219,00;10:56:59,00;939;0;nonseizure;;;;;
8.016.798;3757;1535126219,25;10:56:59,25;939,25;0;nonseizure;;;;;
7.977.088;3758;1535126219,50;10:56:59,50;939,5;0;nonseizure;;;;;
7.941.222;3759;1535126219,75;10:56:59,75;939,75;0;nonseizure;;;;;
7.911.760;3760;1535126220,00;10:57:00,00;940;0;nonseizure;;;;;
7.884.861;3761;1535126220,25;10:57:00,25;940,25;0;nonseizure;;;;;
7.884.861;3762;1535126220,50;10:57:00,50;940,5;0;nonseizure;;;;;
7.872.051;3763;1535126220,75;10:57:00,75;940,75;0;nonseizure;;;;;
7.857.961;3764;1535126221,00;10:57:01,00;941;0;nonseizure;;;;;
7.843.870;3765;1535126221,25;10:57:01,25;941,25;0;nonseizure;;;;;
7.837.466;3766;1535126221,50;10:57:01,50;941,5;0;nonseizure;;;;;
7.840.027;3767;1535126221,75;10:57:01,75;941,75;0;nonseizure;;;;;
7.861.804;3768;1535126222,00;10:57:02,00;942;0;nonseizure;;;;;
7.924.570;3769;1535126222,25;10:57:02,25;942,25;0;nonseizure;;;;;
7.987.336;3770;1535126222,50;10:57:02,50;942,5;0;nonseizure;;;;;
8.016.798;3771;1535126222,75;10:57:02,75;942,75;0;nonseizure;;;;;
8.006.551;3772;1535126223,00;10:57:03,00;943;0;nonseizure;;;;;
7.978.370;3773;1535126223,25;10:57:03,25;943,25;0;nonseizure;;;;;
7.948.908;3774;1535126223,50;10:57:03,50;943,5;0;nonseizure;;;;;
7.919.446;3775;1535126223,75;10:57:03,75;943,75;0;nonseizure;;;;;
7.922.008;3776;1535126224,00;10:57:04,00;944;0;nonseizure;;;;;
7.952.751;3777;1535126224,25;10:57:04,25;944,25;0;nonseizure;;;;;
7.986.055;3778;1535126224,50;10:57:04,50;944,5;0;nonseizure;;;;;
7.996.303;3779;1535126224,75;10:57:04,75;944,75;0;nonseizure;;;;;
7.987.336;3780;1535126225,00;10:57:05,00;945;0;nonseizure;;;;;
7.973.246;3781;1535126225,25;10:57:05,25;945,25;0;nonseizure;;;;;
7.951.470;3782;1535126225,50;10:57:05,50;945,5;0;nonseizure;;;;;
7.933.537;3783;1535126225,75;10:57:05,75;945,75;0;nonseizure;;;;;
7.913.041;3784;1535126226,00;10:57:06,00;946;0;nonseizure;;;;;
7.900.232;3785;1535126226,25;10:57:06,25;946,25;0;nonseizure;;;;;
7.893.827;3786;1535126226,50;10:57:06,50;946,5;0;nonseizure;;;;;
7.893.827;3787;1535126226,75;10:57:06,75;946,75;0;nonseizure;;;;;
7.877.175;3788;1535126227,00;10:57:07,00;947;0;nonseizure;;;;;
7.874.613;3789;1535126227,25;10:57:07,25;947,25;0;nonseizure;;;;;
